Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
22.08.2022;36.820,00;37.990,00;37.990,00;36.430,00;63,46K;-3,11%
19.08.2022;38.000,00;38.500,00;38.500,00;38.000,00;90,63K;-2,44%
18.08.2022;38.950,00;39.000,00;39.000,00;38.500,00;79,01K;-0,13%
17.08.2022;39.000,00;39.490,00;39.490,00;38.540,00;61,33K;-1,52%
16.08.2022;39.600,00;39.450,00;40.380,00;39.450,00;414,06K;-0,75%
12.08.2022;39.900,00;38.090,00;39.900,00;38.090,00;154,25K;4,75%
11.08.2022;38.090,00;37.800,00;38.090,00;37.600,00;152,71K;1,03%
10.08.2022;37.700,00;37.500,00;38.300,00;37.140,00;153,35K;0,53%
09.08.2022;37.500,00;37.980,00;39.630,00;37.220,00;150,90K;-1,26%
08.08.2022;37.980,00;36.650,00;37.980,00;36.650,00;127,27K;2,65%
05.08.2022;37.000,00;36.380,00;37.000,00;35.830,00;54,19K;0,82%
04.08.2022;36.700,00;35.400,00;36.700,00;35.000,00;406,96K;5,22%
03.08.2022;34.880,00;34.800,00;35.690,00;34.550,00;176,17K;0,26%
02.08.2022;34.790,00;34.990,00;35.200,00;34.500,00;232,11K;0,00%
01.08.2022;34.790,00;35.030,00;35.030,00;34.420,00;137,31K;-3,33%
29.07.2022;35.990,00;37.660,00;37.660,00;35.990,00;161,31K;-5,29%
28.07.2022;38.000,00;35.780,00;38.000,00;35.750,00;76,24K;5,88%
27.07.2022;35.890,00;35.900,00;35.900,00;35.500,00;34,86K;0,59%
26.07.2022;35.680,00;35.250,00;35.680,00;34.600,00;27,36K;3,36%
25.07.2022;34.520,00;35.000,00;35.350,00;34.520,00;35,37K;-2,29%
22.07.2022;35.330,00;35.500,00;35.500,00;35.000,00;313,39K;0,94%
21.07.2022;35.000,00;34.620,00;35.000,00;34.280,00;135,31K;0,00%
19.07.2022;35.000,00;34.100,00;35.000,00;34.000,00;140,71K;1,45%
18.07.2022;34.500,00;32.000,00;34.600,00;32.000,00;87,67K;3,36%
15.07.2022;33.380,00;33.030,00;33.380,00;31.910,00;112,73K;1,15%
14.07.2022;33.000,00;33.680,00;33.680,00;31.600,00;189,36K;-1,87%
