Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
15.12.2021;7.410,00;7.410,00;7.410,00;7.410,00;3,33K;2,21%
14.12.2021;7.250,00;7.250,00;7.265,00;7.250,00;7,36K;0,00%
13.12.2021;7.250,00;7.400,00;7.400,00;7.250,00;5,45K;-0,89%
10.12.2021;7.315,00;7.400,00;7.400,00;7.315,00;8,37K;-3,24%
09.12.2021;7.560,00;7.555,00;7.560,00;7.555,00;6,72K;2,58%
07.12.2021;7.370,00;7.500,00;7.560,00;7.370,00;45,46K;-1,07%
06.12.2021;7.450,00;7.405,00;7.450,00;7.405,00;7,47K;0,68%
03.12.2021;7.400,00;7.590,00;7.590,00;7.400,00;12,33K;-2,50%
02.12.2021;7.590,00;7.590,00;7.590,00;7.590,00;1,11K;0,00%
01.12.2021;7.590,00;7.495,00;7.590,00;7.350,00;53,41K;3,97%
30.11.2021;7.300,00;7.400,00;7.510,00;7.300,00;85,97K;-1,22%
29.11.2021;7.390,00;7.375,00;7.420,00;7.375,00;8,79K;0,20%
26.11.2021;7.375,00;7.220,00;7.375,00;7.215,00;15,54K;-0,27%
24.11.2021;7.395,00;7.300,00;7.395,00;7.300,00;9,10K;2,64%
22.11.2021;7.205,00;7.205,00;7.205,00;7.205,00;3,40K;0,07%
19.11.2021;7.200,00;7.400,00;7.400,00;7.200,00;12,45K;-2,70%
18.11.2021;7.400,00;7.300,00;7.400,00;7.300,00;29,18K;0,68%
17.11.2021;7.350,00;7.300,00;7.350,00;7.300,00;5,98K;0,68%
16.11.2021;7.300,00;7.300,00;7.300,00;7.300,00;6,59K;1,18%
12.11.2021;7.215,00;7.215,00;7.215,00;7.215,00;10,90K;-0,21%
11.11.2021;7.230,00;7.400,00;7.420,00;7.215,00;19,40K;-2,03%
10.11.2021;7.380,00;7.330,00;7.390,00;7.330,00;14,68K;-0,14%
09.11.2021;7.390,00;7.395,00;7.395,00;7.390,00;7,81K;-0,07%
08.11.2021;7.395,00;7.380,00;7.400,00;7.380,00;11,86K;1,30%
05.11.2021;7.300,00;7.250,00;7.300,00;7.250,00;5,85K;-1,08%
04.11.2021;7.380,00;7.225,00;7.380,00;7.225,00;5,23K;0,54%
03.11.2021;7.340,00;7.250,00;7.340,00;7.250,00;14,86K;2,66%
02.11.2021;7.150,00;7.370,00;7.370,00;7.150,00;28,78K;-2,99%
29.10.2021;7.370,00;7.475,00;7.500,00;7.370,00;7,72K;0,00%
28.10.2021;7.370,00;7.250,00;7.400,00;7.250,00;31,85K;2,36%
27.10.2021;7.200,00;7.250,00;7.250,00;7.200,00;21,36K;0,00%
26.10.2021;7.200,00;7.200,00;7.200,00;7.200,00;12,58K;0,00%
22.10.2021;7.200,00;7.210,00;7.210,00;7.200,00;8,85K;0,00%
21.10.2021;7.200,00;7.200,00;7.200,00;7.200,00;1,99K;0,21%
